service_id,product_id
cbc7fb9f-ca8e-4103-aed4-707fde9d0cd6,878eb02f-76bd-4fe4-b5d6-b0f0b8c316a7
76deb943-63a9-4c05-89e1-fc42775e39f9,88f9f6ec-4925-4fa2-9af9-e52d0d927d15
01937461-2dc1-469f-b4d2-34b26d110aae,88ff2fe8-3901-49a3-b7c1-0bd21ced75cc
0d1b4175-2904-4f54-9cc7-66252f0bf063,8a3ff2d3-20e9-4aa9-b260-e63c39c3e915
01937461-2dc1-469f-b4d2-34b26d110aae,8d3b366a-417b-4e99-8fdb-6d81dab59c14
654e1018-8a47-4721-ab0f-c84322b51da3,8e7922bb-4753-4833-8d11-073a716796fa
68814a46-f2c7-40fd-b28e-c5f5decd0fdf,8e7922bb-4753-4833-8d11-073a716796fa
87f591e3-cba6-4d80-b371-5fef93f3248b,8e7922bb-4753-4833-8d11-073a716796fa
d3a06df3-6aae-4f8b-88fe-ea08c85ca209,8e7922bb-4753-4833-8d11-073a716796fa
28930d9c-a246-4ad8-afd9-37692228d3e3,8edb8775-1011-479b-8ab9-08d7559c05e0
4e5bf684-17df-4a2c-be2a-605a8193f135,8edb8775-1011-479b-8ab9-08d7559c05e0
4c442b88-2851-4e9f-8aac-b37d5759f32e,8eddf342-4b4f-4a91-98ea-ce023068adc1
753c024d-640e-412c-a9d9-18cd4f2fb811,90e64b81-2ccc-4104-bf1c-54c1cf2f287b
22d29b63-f3f3-4105-bcc9-9cad291c18e6,9176daaf-55ea-4ee0-9425-26b5be7fa6c5
5823477f-4d25-4380-9709-465201533f4f,9176daaf-55ea-4ee0-9425-26b5be7fa6c5
46ba881c-1ac5-4e3e-abe9-e07647c48ff8,938ef323-9f82-44a0-bfa5-3522a82b1b88
5b11f339-c3b4-4b13-8aee-a165d22bc140,9560bc90-89a0-4f88-a572-c66c071b9f62
77297542-6df3-4fc0-9463-8ac4722b3e6d,96ebd304-fa64-41a8-8f7b-3e066cda1e32
c6cb0553-7320-4b64-9d7f-e9381773d15b,98244a13-95ca-49fb-b31f-5ef2427c14e4
86dd0710-1584-4e75-bce4-39584791218a,9bf6555e-79ed-4cd2-b242-3b588ed7f879
af62af62-65c2-4764-9e43-7f5e44c42e68,9bf6555e-79ed-4cd2-b242-3b588ed7f879
14d9d297-893a-4fa0-b283-7d7fe1766b5f,9cd3e595-a7c9-40f0-a255-ae9ddd76b506
3c6b2b10-2f9c-4c0f-b856-cd0a47230e59,9cd3e595-a7c9-40f0-a255-ae9ddd76b506
d9cfe3f3-0bce-4d78-b046-aa03d8832d83,9cdaa45b-1e36-4115-8d87-f04f26cdb3bc
32c72778-ee9c-47b6-8a15-d9bd93095ee5,9fe804fe-c758-4868-9c4c-041e2cd948c7
4cdabf38-1986-4a94-af67-1639377712ad,a43e2963-5605-4916-9b28-77d876afac70
82392b1e-cf8b-4333-9f77-b05f7f12e720,a47dec39-1175-49ab-ac23-94a9e067018a
63182178-ed80-4d13-874e-16dc78a44473,a5f04ace-529f-4769-97e2-d733becca35f
d3a06df3-6aae-4f8b-88fe-ea08c85ca209,a5f04ace-529f-4769-97e2-d733becca35f
d55bbc21-1161-44cb-bca2-fdc65edddce2,a652d061-0f2a-4ac0-a1b0-a694342ba8c9
da8cf4de-e95a-43d0-9e16-c386d94ff3bc,a85cda3d-921c-4563-a417-4c76e4e47639
edc32221-f3b1-480f-8177-99819ab9b27c,ab2f8e07-d436-4f27-9030-e354379fb913
f5f73d2a-0e2b-4e88-b1c6-250bd5cbabac,ae5e97ee-b4dd-4754-9deb-7627f66cef28
32f644ce-bdef-4ad8-9857-aab1927b07f7,aea8df90-7045-4cf1-9f8a-80d2a64c12f2
bebcc69e-765f-43fc-acf9-32b1333689f9,aea8df90-7045-4cf1-9f8a-80d2a64c12f2
1549d813-f1fd-4144-979f-fa6d69310738,aef9d838-63b4-443a-bf24-f3c73c17afdd
6370cf54-eb99-4814-9086-b6c424091933,aef9d838-63b4-443a-bf24-f3c73c17afdd
a8a47651-542a-4ee0-8796-e466761b419d,b261e07e-6ca4-4f20-8a84-bb78255ec0b4
0299fddd-4aa1-4bb5-8ed4-7f6728b10c91,b51146f4-a9bc-47cf-ae49-bb19723fd7b4
f728c207-7c94-46ea-876c-a337b666226a,b5780c30-f3d2-4593-a623-6d4a96b2168c
0a3507e2-3a7c-47e2-8dab-99164e3f833a,b5d15440-3e8e-41cf-85c2-8dd517bad827
941ece82-dd06-4f8a-a2b1-e1142ae9ab6a,b5d15440-3e8e-41cf-85c2-8dd517bad827
f67dc3e9-2c5f-4db6-99ae-34da0802cbfe,b6adfaea-395b-4a55-ace4-141e7effadef
50804a60-e2bf-4a6a-8f7c-5088c96b9359,b708dd75-2e6b-4497-a12d-aa9be8500cf6
8493255a-9f0e-4cc3-8217-8115628656fc,b708dd75-2e6b-4497-a12d-aa9be8500cf6
8da39913-ab27-4030-823c-c02fa3842404,b708dd75-2e6b-4497-a12d-aa9be8500cf6
15ddab68-33a2-435f-9e12-0bf847ea2205,bb323734-5cce-4ed1-807c-d4af7723efda
481fdef8-d3ed-44f0-b785-c1d14fedb51f,bb323734-5cce-4ed1-807c-d4af7723efda
b4567e70-934e-40c8-8961-d217dbda6962,bb323734-5cce-4ed1-807c-d4af7723efda
cdf85cab-f9e1-47c4-8311-5399b34aa01a,bdf287b5-9d0a-47e6-afdc-b8c6f3b05c2b
a797c845-ca2b-4ede-8762-25dbbd266645,be565d3b-e0f9-4847-b3a3-dfb6de207636
f71a9590-f64b-44f7-ab5c-ee316dfef1a3,be565d3b-e0f9-4847-b3a3-dfb6de207636
14611ceb-801c-4ec0-b34a-a93029c9e820,bed36665-7aad-458d-8b1c-a4d3fe194e8b
04193cf9-8e4a-4444-b118-8fce408d2951,c090130e-dbe8-4d06-94c0-67aabbaa2ae8
72c87d5a-a403-4dd7-af71-a8f1ab621d37,c090130e-dbe8-4d06-94c0-67aabbaa2ae8
46ba881c-1ac5-4e3e-abe9-e07647c48ff8,c0bfe374-1937-4905-b516-f752eaf418c0
67c1aeff-2799-47bc-bd45-5a03537be8e8,c63c296a-baa6-41ae-9472-b767f9e59252
fb44f69a-6371-4e40-b4da-4be87bce594e,c63c296a-baa6-41ae-9472-b767f9e59252
14d9d297-893a-4fa0-b283-7d7fe1766b5f,c676dab1-0199-4b8e-ae45-b5b775eb133e
cdf85cab-f9e1-47c4-8311-5399b34aa01a,ce0ba0b8-925b-4059-85f1-a490b74c0bfc
cb16a44d-2937-41ca-af71-c16acc5ca332,ce76c5c2-272f-49e1-99dd-f3e853ead9a0
de7f2ffc-b5c8-4259-abb9-0b8d3bdf475e,ce76c5c2-272f-49e1-99dd-f3e853ead9a0
77297542-6df3-4fc0-9463-8ac4722b3e6d,d0ee5482-b611-4796-8a32-f867187860e1
18b1bc8e-f7d2-4df3-ac29-a5db15a885ef,d8498c98-9bda-4361-b109-0d31ca148281
15ddab68-33a2-435f-9e12-0bf847ea2205,dda8d760-f89a-4c1a-a4bc-bb95fefa909a
7565afcb-547d-404d-983d-e0c67c66aef0,dda8d760-f89a-4c1a-a4bc-bb95fefa909a
95842880-4f7b-404d-9782-40d106ba5c91,e1c2c3b5-4a5d-4116-8dd2-6ea2abf473f6
fb44f69a-6371-4e40-b4da-4be87bce594e,e1da16ec-63b3-4dde-87b6-737f07df1649
50804a60-e2bf-4a6a-8f7c-5088c96b9359,e294f8f5-b62b-477f-9054-c0657ca64607
9cf0df92-9664-4aba-b1a3-50f3464ced91,e294f8f5-b62b-477f-9054-c0657ca64607
c83833f9-1ef7-4a0a-9e77-b7cf71f3ddf0,e294f8f5-b62b-477f-9054-c0657ca64607
211c386b-e52b-48ed-b509-4edff70687df,e38177f8-b939-4ae8-b6a9-c084a3a729f6
781854c7-0a93-4b91-8f32-e11f2621f32f,e38177f8-b939-4ae8-b6a9-c084a3a729f6
d2f83190-0314-4998-9e5f-a3531702fffe,e38177f8-b939-4ae8-b6a9-c084a3a729f6
b33dc0fd-cd8d-4c0c-b5c7-45cc2d930947,e7ea82ea-b002-4851-96cc-72394afb8d72
26bf461e-8f70-4307-bb09-e67d651e9b1e,efee7103-5100-4b55-a997-f60ab3d1b388
9aa5f276-9544-4c6d-9c36-7d1004121270,efee7103-5100-4b55-a997-f60ab3d1b388
32f644ce-bdef-4ad8-9857-aab1927b07f7,f1f91236-b56f-48ea-b753-48e7d8ead799
39cac383-d454-4dca-be58-43d0868c05f2,f1f91236-b56f-48ea-b753-48e7d8ead799
cb16a44d-2937-41ca-af71-c16acc5ca332,f4373a75-e737-434c-ba08-8c5b6cfec194
bfcf67a1-1066-449a-84d4-0750e4ab31c3,f4ea3b69-04bd-4225-8b88-3f585c818b56
5f855a7d-b5ea-43bb-80b4-1e91000e81a8,f62f4903-e00e-4cb1-b1f7-871309fcf97b
8f624f8b-0383-481f-9b5f-9e942e05f5be,f62f4903-e00e-4cb1-b1f7-871309fcf97b
b5048cc7-0aaf-4af6-bba2-f08514213987,f62f4903-e00e-4cb1-b1f7-871309fcf97b
aef105f0-a041-437f-8647-1cade8dd24ec,f883ded6-495d-48f7-b893-63f250d6f342
e3231290-64c1-4950-821f-552b58f64257,f9b0a6ca-91e0-4628-9cb9-22ad7c306c19
208573d3-7be7-4e38-947d-bef537dca8e3,fce837bd-1865-4312-8ffb-c0809ff29303
74f85f4e-6c94-4c35-b020-a78d5fd0bccb,fce837bd-1865-4312-8ffb-c0809ff29303
44cd0a7e-8e4b-40b3-a889-5f8cfed3a4f9,fd02afde-fd4c-440c-9edd-962cb32159cf
c1eea5c2-d271-4aab-a3fe-908fa7fc94b3,fd02afde-fd4c-440c-9edd-962cb32159cf
74f85f4e-6c94-4c35-b020-a78d5fd0bccb,fd2fd3e7-f0b8-4821-b2b7-f85c7e477e7a
1ed118f7-e3ba-4417-b341-2da2bee4f809,feb4d0be-7006-4374-9f11-0a17df7425bb
